Team name,Profile team,Wiki URL,Region,Country,Track,Kind,Section,Application,Year,Title,Abstract,Members
Thessaloniki,https://old.igem.org/Team.cgi?team_id=4141,https://2022.igem.wiki/thessaloniki,Europe,Greece,Therapeutics,Collegiate,under,Accepted,2022,THERIAC: Theranostics using RNA interference with applications in cancer,"Glioblastoma multiforme is the most common malignant brain tumour. It is considered a rare disease and has the lowest survival rate among all types of cancer. The high recurrence rate and poor prognosis are cause for concern. Is it not tragic, the quality of life glioblastoma patients have! Due to the emerging need for better treatment, our team dedicated itself to finding a precise and effective treatment for GBM. ""Theriac"", our project, is a molecular tool that aims to target cancer cells with high accuracy, through the detection of two overexpressed microRNAs. The detection of GBM biomarkers leads to the release of two different therapeutic molecules (siRNAs) that will lead to the reduction of the tumour.  For the release of siRNAs, we are utilising the Hybridization Chain Reaction (HCR) technique. Theriac is designed to reach glioblastoma cells and cancer stem cells located in brain areas that cannot be accessed surgically.  ","['Michalis Aivaliotis', 'Eleni Nikolakaki', 'Alexandros Kiparissides', 'Evmorfidou Dorothea', 'Konstantina Psatha', 'Despoina Papadopoulou', 'Aikaterini Sofia Leonida', 'Ioanna Choustoulaki', 'Stylianos Sfondylis', 'Markos Mathioudakis', 'Ellie Peitsini ', 'Anna Anastasiou', 'Ilias Pilianidis', 'Anna Nikolaidou', 'Stylianos Kokkas', 'Konstantinos Kozalakis', 'Lydia Despoina Angelou', 'Styliani Kioutsiki', 'Panagiota Papadopoulou']"
Thessaloniki_Meta,https://old.igem.org/Team.cgi?team_id=4170,https://2022.igem.wiki/thessaloniki-meta,Europe,Greece,Diagnostics,Collegiate,over,Accepted,2022,DIAS: A CRISPR/Cas13a- based In Vitro Diagnostic Device for the early detection of Lung Cancer,"Lung cancer is the leading cause of cancer death worldwide, affecting both the patient’s psychology and quality of life, as well as the sound operation of the healthcare systems. Poor lung cancer prognosis due to the delayed diagnosis in advanced stages inspired our team to design DIAS, a low-cost, non-invasive in vitro diagnostic (IVD) device for the early detection of Non-Small Cell lung Cancer. DIAS detection platform is based on the CRISPR/Cas13a system as a nucleic acid amplification (NAA)-free platform for the highly sensitive detection of specific miRNA biomarkers elevated in patients’ blood. To further enhance the system’s sensitivity, we imitated the bioinspired confinement effect by performing the Cas13a detection assays in picoliter-scale microreactors generated via 3D-printed droplet microfluidics. During DIAS project conceptualization our team developed innovative synthetic biology-based methodologies, harnessed engineering tools and applied state-of-the-art technologies towards implementing a Point-of-care IVD device for the early detection of lung cancer. ","['Ioannis Vizirianakis', '', '', 'Maria Kosmidou', 'Dimitrios Trygoniaris', 'Alexandros Giannopoulos Dimitriou', 'Konstantinos Kardamiliotis', 'Papadimitriou Aliki', 'Ioanna Gouliou', 'KATERINA SAITI', 'Maria Konstantinidou ', 'Aikaterini-Theodora Chatzitaki', 'Paraskevi Kyriaki Monou', 'Eleftherios Daskalakis']"
Thessaly,https://old.igem.org/Team.cgi?team_id=4213,https://2022.igem.wiki/thessaly,Europe,Greece,Environment,Collegiate,over,Accepted,2022,Navanthus: A monitoring and phytoremediation system against eutrophication ,"The Thessalian plain was one of the most fertile valleys of ancient Greece. Today, its intensive exploitation has led to the eutrophication of both Lake Karla and the Pinios River. Inorganic phosphate accumulation in water causes the formation of harmful algal blooms that produce cyanotoxins, leading to aquatic ecosystem deterioration. Our team aims to develop a universal monitoring and phytoremediation approach for eutrophic waters. The monitoring system will evaluate the ecological status of the water body and, wherever it indicates critical levels of eutrophication, a constructed floating wetland (CFW) will be implemented. The CFW will be made of biodegradable mycelium carrying genetically engineered plants. Once plant roots detect cyanotoxins via a novel synthetic riboswitch, they will overexpress PHT1 transporters that will enhance phosphate uptake. Plant shoots and leaves will stand over the CFW and will be eventually harvested and converted into fertilizer. ","['Kostas Mathiopoulos', 'Artemis Hatzigeorgiou', 'Antonis G', 'KALLIAMPAKOU AIKATERINI', 'Afrodite Katsaouni', 'Elli Magkouta', 'Stefanos Digenis', 'Eleftheria Lakaki', 'Theodore Papanikolas', 'Ioannis Retalis', 'Anastasios Platis', 'Christina Theofanopoulou', 'Georgios Melachroinos', 'Natalia Papadimitriou', 'Katerina Patrinou', 'Ioanna Gkoni', 'Asteria Tsapadikou', 'Konstantinos Elenis']"
Thinker-Shenzhen,https://old.igem.org/Team.cgi?team_id=4502,https://2022.igem.wiki/thinker-shenzhen,Asia,China,High School,Commercial,hs,Accepted,2022,ChDe,"Dermatomycosis is a skin disease caused by fungi, which is common and diverse in humans and pets. If not treated in time, it may trigger serious consequences. According to a survey, one billion people worldwide are suffering from fungal skin diseases today. Therefore, finding an innovative and efficient way to treat fungal skin diseases is urgent. To kill the fungi on the skin, we intend to degrade the chitin in the fungal cell wall by using chitinase to destroy its structure. However, most common chitinases on the market have only one degradation domain and thus have a weak binding ability. In this case, they cannot work efficiently. To solve this problem, our team used synthetic biology to bind chitinase binding domains extracted from two bacteria to the N and C ends of our chitinase, respectively, to obtain modified chitinase with strong binding ability.  ","['liu jinrong', '', '', 'Guo Yuxi', 'Ruoning Li', 'LIANG DIMENG', 'Song Nanzhe', 'Manchu Xu', 'Chingman Wu', 'Yixuan Wang', 'Eric Yan', 'TianAi Zhang', 'Xu Ruizhen', 'Chen Lang', 'Haoyuan Sun ', 'Wang He', 'Zou Jiahe', 'Deng Tinngo', 'He Shuwan', 'Zeng Zidong', 'Xuming Chang', 'Hongxiao Yu', 'Meng Zeyu', 'Kluke', 'Yangxu Li', 'Adam Wang', 'SGUANT']"
THINKER_CHINA,https://old.igem.org/Team.cgi?team_id=4153,https://2022.igem.wiki/thinker-china,Asia,China,High School,Commercial,hs,Accepted,2022,"LysTech DETR, a pioneering chromogenic detection system","The primary detection methods are effective but are expensive and require  heavy machines with complex operations. Therefore, we, THINKER_CHINA, with biosensors as our core, are working on designing a better, cheaper, more efficient detection module and reporting module that can be market-oriented. Our biosensor is essentially based on the high specificity of E coli’s operons and the function of SRRz lysis gene. SRRz is a kind of gene extracted from phages, and the expression of which has the effect of lysing the bacterial cell wall. Bacterial endogenous ß-galactosidase can catalyze the chromogenic reaction of the colorless substrate x-gal. The chromogenic reaction demonstrates a clear pattern of different greyscale values, positively correlated with the intensity of SRRz gene expression. And this operon-induced expression is correlated with the intensity of the objective factors, so different concentrations of the factors result in different greyscale values. ","['liu jinrong', '', '', 'Yuke FAN', 'Zhuoma SANGJI', 'Zhongyue Yang', 'Yeuk Hei Li', 'Jiarui MAI', 'Jiarui Yuan', 'Zihan GAO', 'Lexuan LIU', 'Chengyi WANG', 'Yihan Zhu', 'Han Yan', 'Chuang kang', 'Yihui Feng', 'Haiqiao Xiong', 'Yirui Cui', 'Lucas Zhang', 'GUO CHEN', 'HEI YU YE', 'Shihao Chen', 'Haopeng Wang', 'Kluke', 'Yangxu Li', 'Adam Wang', 'SGUANT']"
Tianjin,https://old.igem.org/Team.cgi?team_id=4362,https://2022.igem.wiki/tianjin,Asia,China,Foundational Advance,Collegiate,under,Accepted,2022,Micro Nuwa — Base Editor and Ultra Long gRNA Array Enable DNA Data Re-editing,"DNA storage is a new opportunity to address the challenges of data storage. The project of iGEM Tianjin2022 aims to explore more possibilities of DNA storage technology. Through reasonable and unique coding algorithm, we transformed the data to be stored, such as images, music and texts, into DNA sequences that satisfy the editing needs. And then our multiplex information editing system(Micro nuwa) which contains base editor and ultra -long gRNA arrays, rewrites the data pre-stored in DNA. Ultimately, We successfully transformed one image into another image and transformed one piece of music into another piece of music. Micro nuwa serves as a powerful tool efficiently modifying the information stored in DNA. ","['Yi Wu', 'bingzhi li', 'Yingjin Yuan', 'Wenhai Xiao', '', '', 'Wenlu Meng', 'Jiaqi Liu', 'Yang Zhuohang', 'Yuxuan Jiang', 'Yanru Liu', 'Yun Wang', 'Hongming Zhan', 'Jincan Zhao', 'Xuyang Ran', 'Kecheng Huang', 'Jiahang Zou', 'Xuewei Hao', 'Zhang Xianliang', 'Tangzheng Liu', 'Siqi Liu', 'Jinyi Yang', 'Shuxin Su', 'Chu Zhou']"
TJUSLS_China,https://old.igem.org/Team.cgi?team_id=4152,https://2022.igem.wiki/tjusls-china,Asia,China,Diagnostics,Collegiate,over,Accepted,2022,Capsid ripper! Rational designed mutated Proteinase K with ultra thermostability at RT,"As a broad spectrum protease, Proteinase K has extremely high enzyme activity and extensive substrate specificity, which is widely used in various fields. Proteinase K is used in nucleic acid extraction to degrade the protein and promote the release of nucleic acid. However, its easy self-degradation and poor stability at room temperature limit its large-scale application. Supported by extensive computer modeling, we applied a series of rational protein engineering strategies to rationally design Proteinase K to enhance its stability. A variety of software and modeling methods including autodock vina and gromacs were used to superimpose and screen multiple mutation points, experimental verification was carried out in the laboratory. Our project makes it possible to use and transport Proteinase K at room temperature, and greatly reduces the cost of using Proteinase K. We are actively seeking commercialization possibilities to expand the impact of our projects and bring benefits to more people. ","['Zefang Wang', 'Yunjie Xiao', 'Shen Wang', 'Wenjun Zhang', 'Zhetao Li', 'Qinting Lin', 'Meichen Wang', 'Xinwei Liu', 'Junteng Wu', 'yifan Dong', 'Peixiong Yuan', 'Luchen Jiang', 'Yifei Jiang', 'Yunxiao Yao', 'Xiaoyan Yue', 'Ruining Wang', 'Xiaoyue Xiao', 'Shiyang Liu', 'LinHao Yu', 'Zijian Yang', 'xinchen ma', 'Yanjiao Lu']"
TKS_International,https://old.igem.org/Team.cgi?team_id=4520,https://2022.igem.wiki/tks-international,North America,Canada,High School,Commercial,hs,Withdrawn,2022,-- Not provided yet --,-- No abstract provided yet -- ,"['Steven ten Holder', '', '', 'Anna Heck', 'Cameron Kroll', 'Bruno Banuelos', 'Pari Mukesh Vansjalia', 'Apoorva Tumu', 'Sam Li', 'Sophia Laird', 'Noorish Rizvi']"
TokyoTech,https://old.igem.org/Team.cgi?team_id=4419,https://2022.igem.wiki/tokyotech,Asia,Japan,Diagnostics,Collegiate,under,Accepted,2022,Dengnosis,"Dengue fever is an infectious disease caused by the dengue virus (DENV), which is transmitted by mosquitoes. There are four serotypes and infections with multiple serotypes can often cause severe dengue. It is crucial to predict serotypes for prevention because it contributes to the research of treatments or supplements for vaccines, but the low local diagnosis rate is a problem. Therefore, we create DENV serotype infection detection kit, fluorescent measurement device and epidemic serotype prediction system. In the detection kit, we created single-round infectious particles (SRIP) and SRIP infection detecting cells, which can be detected for infections by measuring fluorescent. In the fluorescent measurement device, which is portable, fluorescent data is sent to the prediction system. In the prediction system, epidemic serotype is predicted by analyzing the accumulation data with mathematical methods and machine learning. These systems can be used in field for epidemiological studies and applied to other viruses. ","['Yoh-ichi TAGAWA', 'Nobuhiro HAYASHI', 'Masayuki Yamamura', 'Yoshihisa Matsumoto', 'Hinako Iwashige', 'Mizuki Shibamiya', 'Ryoko Enomoto', 'Ito Shunsuke', 'Leonardoken Okumura', 'Oheda Yuki', 'Chihiro Takayama', 'Yu Chinen', 'Kaoru Onozato', 'Joe Gokitani', 'Tsubasa Higashi', 'Yuji Yamamoto', 'Yusuke Ikemi', 'Yota Kashima', 'Yoji Uchiyama', 'Koh Umebayashi', 'Ito Hirokazu', 'Miyata Shogo', 'Kazuki Ymamoto', 'munakata kotarou', 'Fuga nakai', 'Mumu Kato', 'Abe Kanon', 'Takenaka Hitoka', 'Saito Hayuna', 'Katsuya Endo', 'Nanami Ukaji', 'Oga Masuda', 'Otani Ryusei', 'Hajime Fujita', 'CHEN ZHIPING', 'Kotaro Miyamoto']"
Tongji_China,https://old.igem.org/Team.cgi?team_id=4228,https://2022.igem.wiki/tongji-china,Asia,China,Manufacturing,Collegiate,over,Accepted,2022,Bplant: A Microbial Cell Factory that Produces Bromelain of High Quality,"Bromelain is a plant protease which has a variety of properties, including anti-cancer activity, anti-inflammatory effect, antimicrobial effect, antibiotic potentiation, skin protection, postsurgery recovery and so on. It has a wide range of applications in the medical and food fields. Even though bromelain has great application potential, the traditional production process has issues of inefficiency, unstable source and low enzyme activity. Bplant replaced the traditional technique by synthetic biology and improved both enzymatic activity and stability by directed evolution. In the filed of fodder processing, bromelain can transform protein in feed into polypeptides and small peptides that are easy for animals to digest and absorb. It brings a variety of benefits like improving feed conversion efficiency, enhancing animal disease resistance and reducing the use of antibiotics as antibiotic substitute. In this application scenario, we hope to use Bacillus subtilis as bromelain production plant for safety consideration. ","['Zhang Jing', '', 'Kang Yunzhe', 'Jingxian Cai', 'Peizhong Gao', 'Huiwen Cheng', 'Jiaying Wen', 'Zhenxiang Guo', 'Keyao Zhao', 'Jinyi Ye', 'Kingshuen Lu', 'Yi Fang', 'Guosheng Tong', 'Yanbin Yang', 'Pei Tian']"
Tongji_Software,https://old.igem.org/Team.cgi?team_id=4272,https://2022.igem.wiki/tongji-software,Asia,China,Software &amp; AI,Collegiate,under,Accepted,2022,AcrGPS（Anti-CRISPR Genome-based Predicting Software）,"As a product of the viral resistance defense mechanism, Anti-CRISPR proteins can effectively inhibit the operation of the CRISPR-Cas immune system. This kind of protein has the advantages of diverse intrinsic mechanisms, broad-spectrum, ease of use, and is genetically encodable. Therefore, it not only improves gene editing safety by reducing off-target effects but also has great potential for development and use in the field of synthetic biology. Our software constructs a prediction model based on the Random Forest algorithm by computing, extracting, and integrating features in the protein itself as well as in the genomic sequence to find the most likely candidates from the input complete genome, hoping to provide biology researchers and synthetic biologists with an integrated and convenient Anti-CRISPR protein mining tool. ","['Zhang Jing', 'Qi Liu', '', '', 'Zihan Zhang', 'Yulong Zheng', 'Shiyue Zhang', 'Shiyu Li', 'Fengye Yuan', 'Xin Yang', 'Chen Chen', 'Xuechen Li', 'Shixuan Zhou', 'Jiani Zhang', 'Yanping Zhao', 'Pei Tian', 'Mingjie Wang', 'Zhengyi Zhuo', 'Qiao Liang', 'Kang Yunzhe']"
